user_id,cluster_name,assigned_perk
520225,Price-Sensitive Explorers,Exclusive discounts
520244,Price-Sensitive Explorers,Exclusive discounts
520248,Price-Sensitive Explorers,Exclusive discounts
520250,Price-Sensitive Explorers,Exclusive discounts
520256,Price-Sensitive Explorers,Exclusive discounts
520265,Price-Sensitive Explorers,Exclusive discounts
520277,Price-Sensitive Explorers,Exclusive discounts
520291,High-Value Travelers,Free hotel meal
520298,Price-Sensitive Explorers,Exclusive discounts
520307,Price-Sensitive Explorers,Exclusive discounts
520311,Price-Sensitive Explorers,Exclusive discounts
520314,Price-Sensitive Explorers,Exclusive discounts
520327,Price-Sensitive Explorers,Exclusive discounts
520358,Price-Sensitive Explorers,Exclusive discounts
520373,Price-Sensitive Explorers,Exclusive discounts
520397,Hesitant Explorers,No cancellation fees
520405,Price-Sensitive Explorers,Exclusive discounts
520411,Price-Sensitive Explorers,Exclusive discounts
520422,Price-Sensitive Explorers,Exclusive discounts
520429,Hesitant Explorers,No cancellation fees
520436,Price-Sensitive Explorers,Exclusive discounts
520440,High-Value Travelers,Free hotel meal
520480,Price-Sensitive Explorers,Exclusive discounts
520491,Price-Sensitive Explorers,Exclusive discounts
520497,Price-Sensitive Explorers,Exclusive discounts
520527,Price-Sensitive Explorers,Exclusive discounts
520530,Price-Sensitive Explorers,Exclusive discounts
520532,High-Value Travelers,Free hotel meal
520539,Hesitant Explorers,No cancellation fees
520556,Price-Sensitive Explorers,Exclusive discounts
520558,Price-Sensitive Explorers,Exclusive discounts
520561,Price-Sensitive Explorers,Exclusive discounts
520603,Price-Sensitive Explorers,Exclusive discounts
520619,Price-Sensitive Explorers,Exclusive discounts
520680,Price-Sensitive Explorers,Exclusive discounts
520696,Hesitant Explorers,No cancellation fees
520708,Price-Sensitive Explorers,Exclusive discounts
520719,Price-Sensitive Explorers,Exclusive discounts
520733,Price-Sensitive Explorers,Exclusive discounts
520745,Price-Sensitive Explorers,Exclusive discounts
520762,Price-Sensitive Explorers,Exclusive discounts
520770,Price-Sensitive Explorers,Exclusive discounts
520771,Price-Sensitive Explorers,Exclusive discounts
520780,Price-Sensitive Explorers,Exclusive discounts
520783,Price-Sensitive Explorers,Exclusive discounts
520804,Price-Sensitive Explorers,Exclusive discounts
520819,High-Value Travelers,Free hotel meal
520821,Price-Sensitive Explorers,Exclusive discounts
520844,Price-Sensitive Explorers,Exclusive discounts
520851,High-Value Travelers,Free hotel meal
520861,High-Value Travelers,Free hotel meal
520877,Price-Sensitive Explorers,Exclusive discounts
520878,High-Value Travelers,Free hotel meal
520882,Price-Sensitive Explorers,Exclusive discounts
520885,Hesitant Explorers,No cancellation fees
520898,Price-Sensitive Explorers,Exclusive discounts
520902,High-Value Travelers,Free hotel meal
520920,High-Value Travelers,Free hotel meal
520934,High-Value Travelers,Free hotel meal
520947,Frequent Planners,Free checked bag
520959,Price-Sensitive Explorers,Exclusive discounts
521000,Price-Sensitive Explorers,Exclusive discounts
521004,Price-Sensitive Explorers,Exclusive discounts
521009,High-Value Travelers,Free hotel meal
521031,Price-Sensitive Explorers,Exclusive discounts
521033,Price-Sensitive Explorers,Exclusive discounts
521044,High-Value Travelers,Free hotel meal
521060,Price-Sensitive Explorers,Exclusive discounts
521062,High-Value Travelers,Free hotel meal
521065,Hesitant Explorers,No cancellation fees
521066,Price-Sensitive Explorers,Exclusive discounts
521070,High-Value Travelers,Free hotel meal
521109,Price-Sensitive Explorers,Exclusive discounts
521127,High-Value Travelers,Free hotel meal
521152,High-Value Travelers,Free hotel meal
521170,Price-Sensitive Explorers,Exclusive discounts
521185,Price-Sensitive Explorers,Exclusive discounts
521186,Price-Sensitive Explorers,Exclusive discounts
521187,High-Value Travelers,Free hotel meal
521192,Price-Sensitive Explorers,Exclusive discounts
521201,Price-Sensitive Explorers,Exclusive discounts
521211,Price-Sensitive Explorers,Exclusive discounts
521212,Hesitant Explorers,No cancellation fees
521235,Price-Sensitive Explorers,Exclusive discounts
521250,Price-Sensitive Explorers,Exclusive discounts
521259,Price-Sensitive Explorers,Exclusive discounts
521282,Price-Sensitive Explorers,Exclusive discounts
521286,Price-Sensitive Explorers,Exclusive discounts
521293,Price-Sensitive Explorers,Exclusive discounts
521295,Price-Sensitive Explorers,Exclusive discounts
521298,Price-Sensitive Explorers,Exclusive discounts
521309,Price-Sensitive Explorers,Exclusive discounts
521316,High-Value Travelers,Free hotel meal
521331,High-Value Travelers,Free hotel meal
521335,Hesitant Explorers,No cancellation fees
521343,High-Value Travelers,Free hotel meal
521379,Price-Sensitive Explorers,Exclusive discounts
521392,Price-Sensitive Explorers,Exclusive discounts
521404,Price-Sensitive Explorers,Exclusive discounts
521408,Price-Sensitive Explorers,Exclusive discounts
521416,Price-Sensitive Explorers,Exclusive discounts
521434,Price-Sensitive Explorers,Exclusive discounts
521462,Price-Sensitive Explorers,Exclusive discounts
521474,Price-Sensitive Explorers,Exclusive discounts
521491,Hesitant Explorers,No cancellation fees
521509,Price-Sensitive Explorers,Exclusive discounts
521510,Price-Sensitive Explorers,Exclusive discounts
521514,Price-Sensitive Explorers,Exclusive discounts
521587,Price-Sensitive Explorers,Exclusive discounts
521607,Price-Sensitive Explorers,Exclusive discounts
521609,Price-Sensitive Explorers,Exclusive discounts
521642,High-Value Travelers,Free hotel meal
521657,Price-Sensitive Explorers,Exclusive discounts
521658,High-Value Travelers,Free hotel meal
521663,Price-Sensitive Explorers,Exclusive discounts
521695,High-Value Travelers,Free hotel meal
521708,Price-Sensitive Explorers,Exclusive discounts
521719,Price-Sensitive Explorers,Exclusive discounts
521720,Price-Sensitive Explorers,Exclusive discounts
521743,Price-Sensitive Explorers,Exclusive discounts
521748,High-Value Travelers,Free hotel meal
521768,Price-Sensitive Explorers,Exclusive discounts
521785,High-Value Travelers,Free hotel meal
521814,Price-Sensitive Explorers,Exclusive discounts
521818,Frequent Planners,Free checked bag
521859,Price-Sensitive Explorers,Exclusive discounts
521865,High-Value Travelers,Free hotel meal
521883,High-Value Travelers,Free hotel meal
521884,Price-Sensitive Explorers,Exclusive discounts
521885,Price-Sensitive Explorers,Exclusive discounts
521904,High-Value Travelers,Free hotel meal
521921,Price-Sensitive Explorers,Exclusive discounts
521925,Price-Sensitive Explorers,Exclusive discounts
521941,Price-Sensitive Explorers,Exclusive discounts
521943,Price-Sensitive Explorers,Exclusive discounts
521956,Price-Sensitive Explorers,Exclusive discounts
521963,Price-Sensitive Explorers,Exclusive discounts
521986,High-Value Travelers,Free hotel meal
521992,High-Value Travelers,Free hotel meal
521997,Price-Sensitive Explorers,Exclusive discounts
522001,Price-Sensitive Explorers,Exclusive discounts
522005,Price-Sensitive Explorers,Exclusive discounts
522062,Price-Sensitive Explorers,Exclusive discounts
522086,High-Value Travelers,Free hotel meal
522111,Frequent Planners,Free checked bag
522112,Price-Sensitive Explorers,Exclusive discounts
522115,Hesitant Explorers,No cancellation fees
522118,Price-Sensitive Explorers,Exclusive discounts
522134,Price-Sensitive Explorers,Exclusive discounts
522152,Hesitant Explorers,No cancellation fees
522171,Price-Sensitive Explorers,Exclusive discounts
522179,Price-Sensitive Explorers,Exclusive discounts
522184,High-Value Travelers,Free hotel meal
522201,Price-Sensitive Explorers,Exclusive discounts
522223,Price-Sensitive Explorers,Exclusive discounts
522233,Hesitant Explorers,No cancellation fees
522237,High-Value Travelers,Free hotel meal
522263,Price-Sensitive Explorers,Exclusive discounts
522265,Price-Sensitive Explorers,Exclusive discounts
522276,Price-Sensitive Explorers,Exclusive discounts
522286,Price-Sensitive Explorers,Exclusive discounts
522315,Price-Sensitive Explorers,Exclusive discounts
522323,Price-Sensitive Explorers,Exclusive discounts
522364,Price-Sensitive Explorers,Exclusive discounts
522373,Price-Sensitive Explorers,Exclusive discounts
522375,Price-Sensitive Explorers,Exclusive discounts
522387,Price-Sensitive Explorers,Exclusive discounts
522402,Price-Sensitive Explorers,Exclusive discounts
522420,Frequent Planners,Free checked bag
522426,Price-Sensitive Explorers,Exclusive discounts
522427,Price-Sensitive Explorers,Exclusive discounts
522438,Price-Sensitive Explorers,Exclusive discounts
522441,Price-Sensitive Explorers,Exclusive discounts
522445,High-Value Travelers,Free hotel meal
522457,Price-Sensitive Explorers,Exclusive discounts
522465,Price-Sensitive Explorers,Exclusive discounts
522476,Price-Sensitive Explorers,Exclusive discounts
522484,High-Value Travelers,Free hotel meal
522513,Price-Sensitive Explorers,Exclusive discounts
522523,Price-Sensitive Explorers,Exclusive discounts
522532,Price-Sensitive Explorers,Exclusive discounts
522533,Price-Sensitive Explorers,Exclusive discounts
522585,Price-Sensitive Explorers,Exclusive discounts
522607,Price-Sensitive Explorers,Exclusive discounts
522624,Price-Sensitive Explorers,Exclusive discounts
522631,Price-Sensitive Explorers,Exclusive discounts
522633,Price-Sensitive Explorers,Exclusive discounts
522634,Price-Sensitive Explorers,Exclusive discounts
522639,Price-Sensitive Explorers,Exclusive discounts
522654,Price-Sensitive Explorers,Exclusive discounts
522687,High-Value Travelers,Free hotel meal
522738,Price-Sensitive Explorers,Exclusive discounts
522745,Price-Sensitive Explorers,Exclusive discounts
522748,High-Value Travelers,Free hotel meal
522761,Hesitant Explorers,No cancellation fees
522788,Price-Sensitive Explorers,Exclusive discounts
522800,Price-Sensitive Explorers,Exclusive discounts
522809,Price-Sensitive Explorers,Exclusive discounts
522873,Price-Sensitive Explorers,Exclusive discounts
522898,Frequent Planners,Free checked bag
522911,Price-Sensitive Explorers,Exclusive discounts
522927,Price-Sensitive Explorers,Exclusive discounts
522937,Price-Sensitive Explorers,Exclusive discounts
522939,Price-Sensitive Explorers,Exclusive discounts
522943,High-Value Travelers,Free hotel meal
522944,Price-Sensitive Explorers,Exclusive discounts
522970,Price-Sensitive Explorers,Exclusive discounts
522981,Price-Sensitive Explorers,Exclusive discounts
522999,High-Value Travelers,Free hotel meal
523030,Price-Sensitive Explorers,Exclusive discounts
523057,Price-Sensitive Explorers,Exclusive discounts
523073,Price-Sensitive Explorers,Exclusive discounts
523077,Price-Sensitive Explorers,Exclusive discounts
523090,Price-Sensitive Explorers,Exclusive discounts
523098,Price-Sensitive Explorers,Exclusive discounts
523146,Price-Sensitive Explorers,Exclusive discounts
523158,Price-Sensitive Explorers,Exclusive discounts
523209,Price-Sensitive Explorers,Exclusive discounts
523228,Price-Sensitive Explorers,Exclusive discounts
523231,Price-Sensitive Explorers,Exclusive discounts
523256,Price-Sensitive Explorers,Exclusive discounts
523271,Price-Sensitive Explorers,Exclusive discounts
523273,Price-Sensitive Explorers,Exclusive discounts
523290,Price-Sensitive Explorers,Exclusive discounts
523299,Frequent Planners,Free checked bag
523301,Price-Sensitive Explorers,Exclusive discounts
523335,Price-Sensitive Explorers,Exclusive discounts
523338,High-Value Travelers,Free hotel meal
523392,High-Value Travelers,Free hotel meal
523395,Price-Sensitive Explorers,Exclusive discounts
523442,Price-Sensitive Explorers,Exclusive discounts
523454,Price-Sensitive Explorers,Exclusive discounts
523465,Price-Sensitive Explorers,Exclusive discounts
523474,High-Value Travelers,Free hotel meal
523484,Price-Sensitive Explorers,Exclusive discounts
523503,High-Value Travelers,Free hotel meal
523505,Price-Sensitive Explorers,Exclusive discounts
523511,Frequent Planners,Free checked bag
523513,Price-Sensitive Explorers,Exclusive discounts
523517,Price-Sensitive Explorers,Exclusive discounts
523526,High-Value Travelers,Free hotel meal
523546,Price-Sensitive Explorers,Exclusive discounts
523559,Price-Sensitive Explorers,Exclusive discounts
523612,Price-Sensitive Explorers,Exclusive discounts
523619,Price-Sensitive Explorers,Exclusive discounts
523657,Price-Sensitive Explorers,Exclusive discounts
523666,Price-Sensitive Explorers,Exclusive discounts
523686,Price-Sensitive Explorers,Exclusive discounts
523690,Price-Sensitive Explorers,Exclusive discounts
523700,Price-Sensitive Explorers,Exclusive discounts
523710,High-Value Travelers,Free hotel meal
523715,Frequent Planners,Free checked bag
523717,High-Value Travelers,Free hotel meal
523729,Price-Sensitive Explorers,Exclusive discounts
523735,High-Value Travelers,Free hotel meal
523746,Price-Sensitive Explorers,Exclusive discounts
523756,Price-Sensitive Explorers,Exclusive discounts
523768,Hesitant Explorers,No cancellation fees
523771,Price-Sensitive Explorers,Exclusive discounts
523787,Price-Sensitive Explorers,Exclusive discounts
523800,Price-Sensitive Explorers,Exclusive discounts
523807,Price-Sensitive Explorers,Exclusive discounts
523819,Price-Sensitive Explorers,Exclusive discounts
523824,High-Value Travelers,Free hotel meal
523841,Price-Sensitive Explorers,Exclusive discounts
523842,Price-Sensitive Explorers,Exclusive discounts
523845,Price-Sensitive Explorers,Exclusive discounts
523846,Price-Sensitive Explorers,Exclusive discounts
523860,Price-Sensitive Explorers,Exclusive discounts
523866,Price-Sensitive Explorers,Exclusive discounts
523877,Price-Sensitive Explorers,Exclusive discounts
523887,Price-Sensitive Explorers,Exclusive discounts
523913,Price-Sensitive Explorers,Exclusive discounts
523938,Price-Sensitive Explorers,Exclusive discounts
523981,Price-Sensitive Explorers,Exclusive discounts
524001,Price-Sensitive Explorers,Exclusive discounts
524012,Price-Sensitive Explorers,Exclusive discounts
524031,Price-Sensitive Explorers,Exclusive discounts
524036,Price-Sensitive Explorers,Exclusive discounts
524038,Price-Sensitive Explorers,Exclusive discounts
524043,Price-Sensitive Explorers,Exclusive discounts
524046,High-Value Travelers,Free hotel meal
524052,Price-Sensitive Explorers,Exclusive discounts
524057,Price-Sensitive Explorers,Exclusive discounts
524076,Price-Sensitive Explorers,Exclusive discounts
524080,High-Value Travelers,Free hotel meal
524098,Price-Sensitive Explorers,Exclusive discounts
524116,Price-Sensitive Explorers,Exclusive discounts
524120,Price-Sensitive Explorers,Exclusive discounts
524151,Price-Sensitive Explorers,Exclusive discounts
524167,Price-Sensitive Explorers,Exclusive discounts
524169,Price-Sensitive Explorers,Exclusive discounts
524172,High-Value Travelers,Free hotel meal
524180,Price-Sensitive Explorers,Exclusive discounts
524194,Hesitant Explorers,No cancellation fees
